Spiller-Id,Navn,All Clubs,Current Club,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
100217,Øyvind Haukenes,Sotra,Sotra,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100218,Markus Harboe,Drøbak,Drøbak,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100222,Eivind Heien,Sarpsborg,Sarpsborg,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100227,Arne Kristian Helgestad,Haugerud|Frogner,Frogner,109.0,92.0,64.0,110.0,107.0,91.0,51.0,6.0,15.0,0.0,0.0,0.0
100233,Knut Hellum,Horten,Horten,50.0,155.0,8.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100238,Arve Henriksen,Frogner,Frogner,8.0,8.0,8.0,0.0,6.0,0.0,9.0,0.0,8.0,8.0,7.0,12.0
100243,Christian Hervard,Bærum,Bærum,288.0,232.0,188.0,248.0,141.0,146.0,71.0,0.0,132.0,122.0,119.0,95.0
100247,Kristian Gården,Pillarguri,Pillarguri,294.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100255,Pål Hjermstad,Hamar,Hamar,18.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,192.0,192.0
100261,Andreas Holand,Sandefjord,Sandefjord,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100284,Johannes Imset,Haugerud,Haugerud,265.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100290,Arne Håkon Jacobsen,Horten,Horten,6.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
100294,Richard Jakobsen,Nøtterøy,Nøtterøy,40.0,0.0,0.0,0.0,140.0,89.0,22.0,0.0,29.0,184.0,58.0,46.0
100303,Henrik B Johansen,Bygdø,Bygdø,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100310,Fredrik Lian,Leksvik|Norborg,Norborg,286.0,428.0,432.0,440.0,644.0,432.0,198.0,24.0,415.0,668.0,704.0,730.0
100311,Christian S. Johnsen,Bygdø,Bygdø,178.0,232.0,222.0,161.0,180.0,162.0,26.0,0.0,30.0,62.0,96.0,120.0
100322,Arnt-Helge Karlsen,Stavanger|Grimstad,Stavanger,413.0,285.0,0.0,154.0,316.0,64.0,0.0,0.0,17.0,108.0,184.0,106.0
100341,Maren Kamlund,Bergen,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100343,Steinar Klausen,Vestre Aker|Moss,Moss,2432.0,1416.0,1685.0,582.0,294.0,383.0,223.0,0.0,55.0,0.0,0.0,0.0
100357,Sophie Owen-Davies,Pillarguri|Frogner,Frogner,448.0,800.0,1248.0,393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100363,Sigbjørn Krunenes,Frogner,Frogner,69.0,59.0,32.0,18.0,0.0,0.0,14.0,0.0,13.0,20.0,24.0,22.0
100365,Preben S. Johannessen,Sandefjord,Sandefjord,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100373,Hanna B. Kværnø,Grong,Grong,92.0,414.0,356.0,412.0,152.0,178.0,128.0,0.0,31.0,86.0,12.0,36.0
100390,Øystein Larsen,Kristiansand,Kristiansand,617.0,205.0,114.0,223.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100397,Erik Lia,Kristiansand,Kristiansand,136.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100406,Jan Petter Lindland,Mandal,Mandal,144.0,124.0,96.0,24.0,0.0,62.0,141.0,0.0,148.0,102.0,16.0,104.0
100409,Tom Christian Martinsen,Sandefjord,Sandefjord,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100411,Magnus Christensen,Frogner,Frogner,2160.0,1344.0,2648.0,3152.0,3600.0,2728.0,1672.0,1256.0,859.0,468.0,533.0,350.0
100413,Jørn Lund,Moss,Moss,132.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100415,Odd Magne Lund,Grong,Grong,45.0,16.0,8.0,38.0,20.0,9.0,28.0,0.0,7.0,5.0,1.0,1.0
100423,Runar Rygh Løkken,Fron,Fron,20.0,34.0,32.0,13.0,0.0,12.0,0.0,0.0,18.0,0.0,20.0,20.0
100424,Steinar Løkken,Fron,Fron,16.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
100427,Thomas Malm,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100435,Marius Berg,Mehamn,Mehamn,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100437,Inger Margrethe Midtlid,Ålesund,Ålesund,326.0,308.0,300.0,226.0,140.0,124.0,6.0,0.0,209.0,168.0,228.0,172.0
100439,Christoffer Hveding,Hammerfest|Mehamn,Hammerfest,184.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0
100447,Kim-Andre Moen,Fredrikstad BK|Moss,Fredrikstad BK,78.0,140.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
100456,Joakim Harring,Grimstad|Imås IL,Imås IL,24.0,40.0,10.0,112.0,208.0,166.0,158.0,0.0,151.0,96.0,200.0,160.0
100462,Joachim Røynås,Grimstad,Grimstad,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100463,Knut Møller,Oppegård IL,Oppegård IL,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100468,Bent Mørken,Nøtterøy,Nøtterøy,92.0,56.0,266.0,38.0,16.0,186.0,56.0,0.0,38.0,202.0,24.0,78.0
100471,Nauman Majid,Haugerud|Kristiansand,Haugerud,290.0,314.0,456.0,362.0,412.0,410.0,114.0,36.0,204.0,298.0,50.0,212.0
100475,Torfinn Nesset,Grimstad,Grimstad,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100476,Jan Frode Neverdal,Grimstad,Grimstad,448.0,371.0,286.0,290.0,290.0,354.0,154.0,0.0,136.0,158.0,246.0,286.0
100483,Fredrik Jonsson Ruud,NTNUI,NTNUI,264.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100485,Lisbeth Nilsen,Frogner,Frogner,288.0,214.0,62.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0
100487,Ole Jacob Nilsen,Hamar,Hamar,8.0,12.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,3.0
100488,Håkon Jonsson Ruud,NTNUI,NTNUI,226.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100498,Embret Nordseth,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100499,Helene Norland,Asker,Asker,452.0,393.0,0.0,413.0,472.0,281.0,66.0,0.0,16.0,0.0,0.0,0.0
100501,Ronny Nottveit,Sotra,Sotra,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100502,Carmen Nyborg Ekanger,Sotra,Sotra,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100509,Harald Næss,Bergen,Bergen,4.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0
100513,Tommy H. Abrahamsen,Grimstad,Grimstad,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100528,Espen Hamstad,Leksvik,Leksvik,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100530,Eirik Brevik,NTNUI,NTNUI,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100534,Robin Kruksve Krux,Rissa|Leksvik|Trondheim,Trondheim,131.0,318.0,364.0,582.0,489.0,206.0,143.0,62.0,234.0,150.0,189.0,146.0
100536,Kjetil Pedersen,Sola,Sola,36.0,0.0,113.0,57.0,38.0,22.0,0.0,0.0,0.0,10.0,0.0,0.0
100540,Pål Endre Pedersen,Haugerud|Vestre Aker,Haugerud,660.0,570.0,618.0,942.0,903.0,606.0,459.0,46.0,154.0,94.0,190.0,228.0
100546,Johannes Arnhoff Hagen,Pillarguri|Strømmen|Frogner,Strømmen,2230.0,356.0,380.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
100547,Stian Prestø,Herøy,Herøy,81.0,10.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
100549,Morten Rabben,Trondheim|Flatås,Flatås,52.0,28.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,102.0,98.0
100551,Arild Rasmussen,Askøy,Askøy,13.0,37.0,77.0,35.0,20.0,25.0,2.0,0.0,2.0,6.0,0.0,0.0
100552,Jan Rasmussen,Grimstad,Grimstad,248.0,156.0,0.0,198.0,204.0,270.0,86.0,0.0,67.0,50.0,64.0,38.0
100553,Jorunn Rasmussen,Grimstad,Grimstad,396.0,118.0,172.0,332.0,344.0,102.0,72.0,0.0,54.0,46.0,0.0,72.0
100562,Rene Rist,Bergen,Bergen,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100570,Erik Rundle,Bygdø,Bygdø,896.0,1169.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100594,Kent Roger Sandvær,Herøy,Herøy,48.0,39.0,5.0,60.0,285.0,44.0,42.0,0.0,10.0,0.0,0.0,0.0
100597,Arve Sellesbakk,Klæbu,Klæbu,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100602,Erik Sjølshagen,Haugerud|Frogner,Frogner,25.0,4.0,4.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100607,Paul J. Høl,Djerv,Djerv,12.0,14.0,67.0,80.0,76.0,56.0,63.0,0.0,14.0,0.0,0.0,0.0
100609,Kristina Skauvik,Ålesund,Ålesund,24.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,29.0
100612,Anne Skien,Ullevål,Ullevål,242.0,108.0,111.0,0.0,0.0,16.0,38.0,0.0,8.0,0.0,0.0,0.0
100614,Lars H Ersland,Haugerud,Haugerud,104.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100619,Anne Skjævesland,Sola,Sola,156.0,62.0,52.0,27.0,64.0,49.0,2.0,0.0,0.0,6.0,0.0,0.0
100624,Solfrid Slettebakken,Kragerø,Kragerø,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100628,Sissel W. Schmidt,Ålesund,Ålesund,146.0,298.0,430.0,250.0,126.0,176.0,59.0,0.0,178.0,214.0,136.0,190.0
100631,Gunnar Holst,Fron,Fron,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100641,Pål Lerfald,Grong,Grong,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100642,Harry Trones,Kolvereid,Kolvereid,12.0,1.0,7.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
100643,Bente Sotnes,Bærum,Bærum,52.0,18.0,316.0,306.0,232.0,190.0,160.0,192.0,335.0,346.0,282.0,260.0
100650,Odd Helge Gåsbakk,Grong,Grong,200.0,236.0,360.0,180.0,213.0,176.0,88.0,14.0,78.0,150.0,64.0,96.0
100661,Tor Stenvaag,Ålesund,Ålesund,254.0,222.0,290.0,115.0,200.0,160.0,69.0,8.0,106.0,186.0,140.0,152.0
100663,Bård Storvik,Grimstad|Bærum,Bærum,712.0,1117.0,865.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100664,Geir Storvik,Bærum,Bærum,856.0,1036.0,945.0,697.0,637.0,420.0,406.0,0.0,379.0,270.0,184.0,184.0
100665,Tor-Kristian Storvik,Bodø,Bodø,82.0,14.0,4.0,5.0,0.0,0.0,7.0,0.0,1.0,14.0,6.0,0.0
100668,Jostein Straume,Sotra,Sotra,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100677,Robert Sulebakk,Ålesund,Ålesund,438.0,352.0,418.0,462.0,214.0,300.0,148.0,34.0,353.0,632.0,518.0,478.0
100681,Jeanette Svendsen,Vestre Aker,Vestre Aker,748.0,452.0,1310.0,1144.0,796.0,830.0,519.0,0.0,606.0,526.0,384.0,450.0
100683,Trond Atle Syvertsen,Mandal,Mandal,266.0,222.0,396.0,318.0,160.0,242.0,36.0,0.0,70.0,66.0,66.0,54.0
100697,Håvard Soløy,Nesna,Nesna,198.0,80.0,141.0,97.0,108.0,80.0,76.0,0.0,244.0,164.0,138.0,226.0
100698,Preben Johansen,Rana|Horten,Horten,4.0,5.0,0.0,52.0,28.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
100702,Thor Christian Tallaksen,Mandal|Bygdø,Bygdø,120.0,204.0,333.0,452.0,468.0,16.0,192.0,12.0,44.0,264.0,192.0,88.0
100703,Bjørn Roger Granhei,Sandnessjøen,Sandnessjøen,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100705,Tone Johansen,Rana,Rana,16.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100707,Andreas Abrahamsen,Otra IL|Grimstad,Otra IL,23.0,78.0,132.0,109.0,78.0,99.0,8.0,0.0,1.0,21.0,0.0,0.0
100709,Kenneth Albertsen,Rana|Bodø,Rana,8.0,4.0,0.0,0.0,31.0,7.0,0.0,0.0,0.0,0.0,0.0,48.0
100712,Allan Thorsen,Haugerud|Nordbyhagen,Haugerud,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100716,Tore Hansen,Nesna,Nesna,130.0,31.0,110.0,80.0,90.0,70.0,70.0,0.0,146.0,78.0,80.0,84.0
100717,Berit Thyness,Haugerud,Haugerud,492.0,737.0,283.0,434.0,590.0,486.0,348.0,12.0,487.0,430.0,552.0,622.0
100729,Jørgen Rosenlund,Karmøy|Moss,Moss,1524.0,1812.0,1536.0,1633.0,1240.0,1188.0,830.0,617.0,1563.0,1692.0,1768.0,1844.0
100740,Tommy Ulveraker,Ålesund,Ålesund,290.0,200.0,141.0,68.0,54.0,0.0,0.0,16.0,33.0,54.0,0.0,0.0
100764,Per Vestli,Haugerud,Haugerud,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100765,Lars Eirik L. Nilsen,Haugerud,Haugerud,104.0,40.0,78.0,74.0,18.0,133.0,125.0,0.0,214.0,12.0,193.0,241.0
100769,Geir Vik,Pillarguri,Pillarguri,19.0,6.0,11.0,16.0,15.0,20.0,8.0,0.0,7.0,14.0,98.0,91.0
100772,Åsne Lund,Grong,Grong,298.0,100.0,194.0,220.0,283.0,14.0,41.0,0.0,9.0,0.0,0.0,0.0
100773,Karl Ødegård,Brodd|Bergen,Bergen,698.0,474.0,992.0,1120.0,1288.0,852.0,363.0,49.0,310.0,478.0,172.0,92.0
100799,Trond Wåland,Kristiansand,Kristiansand,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100804,Helge Økland,Askøy,Askøy,486.0,140.0,28.0,58.0,30.0,69.0,73.0,0.0,46.0,10.0,14.0,16.0
100805,Tone Rasmussen Økland,Askøy,Askøy,334.0,16.0,63.0,58.0,0.0,59.0,104.0,0.0,55.0,0.0,0.0,0.0
100826,Morten Aarhus,Asker|Bygdø,Bygdø,48.0,20.0,8.0,24.0,49.0,45.0,46.0,0.0,64.0,24.0,14.0,8.0
100830,Charlotte Aase,Bærum,Bærum,320.0,483.0,381.0,220.0,122.0,134.0,162.0,0.0,484.0,341.0,328.0,478.0
100831,Dan Frede Dahl,Rana,Rana,38.0,38.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
100833,Rene Dahle,Sotra,Sotra,50.0,79.0,64.0,44.0,21.0,0.0,14.0,0.0,4.0,0.0,0.0,0.0
100847,Svend Morten Reinertsen,Herøy,Herøy,2.0,1.0,11.0,9.0,17.0,12.0,8.0,0.0,1.0,19.0,0.0,0.0
100849,Tore Sperre,Ålesund,Ålesund,110.0,24.0,0.0,12.0,0.0,0.0,2.0,0.0,12.0,10.0,0.0,0.0
100862,Anne Klyve,Asker,Asker,1512.0,1696.0,1538.0,1400.0,1612.0,402.0,316.0,0.0,963.0,334.0,0.0,0.0
100885,Freddy Guldbjørnsen,Mehamn,Mehamn,408.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100893,Stian Sveberg,Moss,Moss,152.0,59.0,169.0,66.0,0.0,18.0,0.0,0.0,0.0,6.0,0.0,0.0
100899,Randi Ulla Nogva,Norborg,Norborg,358.0,326.0,308.0,168.0,56.0,50.0,10.0,0.0,220.0,292.0,260.0,255.0
100900,Christiane Dahl Nielsen,Stavanger|Brodd,Stavanger,758.0,622.0,974.0,964.0,580.0,244.0,0.0,0.0,0.0,0.0,0.0,0.0
100903,Jarle Grefslie,Moss|Horten,Horten,178.0,140.0,68.0,44.0,0.0,0.0,0.0,0.0,12.0,10.0,20.0,28.0
100910,Marianne B. Eksund,Frogner,Frogner,22.0,16.0,0.0,6.0,5.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0
100911,Vegard Tømmerås,Grong,Grong,256.0,219.0,200.0,103.0,70.0,0.0,57.0,0.0,13.0,0.0,0.0,0.0
100921,Synnøve Furholm,Ålesund,Ålesund,76.0,46.0,36.0,129.0,0.0,144.0,8.0,0.0,165.0,120.0,100.0,73.0
100922,Terje Skauvik,Ålesund,Ålesund,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100923,Bjørn Rakstang,Hamar,Hamar,277.0,139.0,66.0,60.0,3.0,38.0,12.0,0.0,9.0,28.0,6.0,6.0
100928,Signe Petra Morvik,Bergen,Bergen,78.0,26.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100932,Gry K Skjønhaug,Bygdø,Bygdø,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100947,Toril Staldvik,Frogner,Frogner,25.0,3.0,6.0,36.0,3.0,0.0,12.0,0.0,6.0,14.0,20.0,32.0
100948,Kim Christensen,Frogner,Frogner,98.0,130.0,90.0,80.0,0.0,0.0,70.0,8.0,17.0,22.0,64.0,38.0
100951,Jack Oterhals,Bergen,Bergen,56.0,122.0,99.0,96.0,6.0,116.0,0.0,0.0,30.0,21.0,20.0,25.0
100955,Brage Skånøy,Rissa,Rissa,4.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100956,Roger Sandbakk,Sotra,Sotra,16.0,133.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100971,Freddy Øien,Kirkenes,Kirkenes,20.0,12.0,5.0,1.0,4.0,6.0,1.0,0.0,1.0,2.0,18.0,24.0
100974,Per Ivar Josten,Pillarguri,Pillarguri,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100989,Ida C. Pedersen,Moss,Moss,218.0,382.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100996,Arben Holstad,Vestre Aker|Herøy,Vestre Aker,88.0,98.0,0.0,257.0,956.0,1080.0,668.0,132.0,626.0,432.0,453.0,593.0
101001,Geir Olsen,Kolvereid,Kolvereid,4.0,5.0,7.0,0.0,3.0,0.0,0.0,4.0,3.0,6.0,5.0,5.0
101009,Ling Zhuang Zeng,Pillarguri,Pillarguri,80.0,112.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,70.0,0.0,0.0
101020,Andre Heim,Siddis BK|Sola,Sola,34.0,32.0,16.0,15.0,60.0,52.0,36.0,0.0,7.0,0.0,0.0,0.0
101028,Konstantin Govatsmark,Vestre Aker,Vestre Aker,32.0,22.0,8.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
