Plass.,Spiller-Id,Navn,Klasse,Poeng
1,102275,"Natalie Kristensen, Moss",E,864
2,100003,"Helene Abusdal, Kristiansand",E,744
3,102422,"Solvår S Flåten Jørgensen, Moss",E,720
4,101149,"Marit Ulmo, Sandefjord",E,688
5,101285,"Randi Selle, Stavanger",E,648
6,102533,"Elisa Wiborg, Haugerud",E,616
7,104421,"Malin Andersson, Haugerud",E,568
8,101294,"Sonja Wåland, Kristiansand",E,533
9,101948,"Helene Håkonsen Søgaard, Asker",E,520
10,102269,"Linn Lilian Stenrud, Ullevål",A,424
11,101148,"Svenja Tyrhardt, Karmøy",A,368
12,100862,"Anne Klyve, Asker",A,352
13,102056,"Hege Malene Ulstein, Vestre Aker",A,328
14,101262,"Hege Leirud, Frogner",A,300
14,103102,"Emilie Sotnes Hamang, Frogner",A,300
16,101308,"Marit Lillelien, Asker",A,293
17,103101,"Frida Sotnes Hamang, Bærum",A,282
18,104913,"Karolina Odin Bolstad, Vestre Aker",A,280
19,103291,"Emilie Faarup Storvik, NTNUI",A,278
20,100193,"Monica Halvorsen, Frogner",A,268
21,103531,"Cecilie Li, Haugerud",A,267
22,102928,"Marlene Wåland, Kristiansand",A,264
23,108394,"Alda Karen Jònsdòttir, Sandefjord",A,254
24,102468,"Marthe Skaug, Frogner",A,249
25,101065,"Marie Wåland, Kristiansand",A,240
26,100681,"Jeanette Svendsen, Vestre Aker",A,223
27,101342,"Runa Korshavn, Trondheim",A,216
28,100030,"Kari H. Berntsen, Bygdø",A,209
29,100499,"Helene Norland, Asker",A,202
30,102033,"Charlotte Leinan, Kristiansand",A,200
30,101510,"Anita Olsen, Verdal",A,200
32,103445,"Lovise Krogsæter, OSI",A,198
33,101691,"Tiril Kristine Tanum, NTNUI",A,196
34,102274,"Thea Johansen, Nøtterøy",A,193
35,103574,"Kristin Thømt, Askim",A,190
36,100900,"Christiane Dahl Nielsen, Stavanger",A,174
37,103924,"Ronja H. Thorstensen, Moss",A,170
38,104509,"Vera Botcharova Ellingsen, Bergen",A,166
39,103400,"Rie Salbo, Kristiansand",A,158
40,104016,"Elisabeth Pape, Stavanger",A,154
41,100373,"Hanna B. Kværnø, Grong",A,152
41,100437,"Inger Margrethe Midtlid, Ålesund",A,152
41,100950,"Heidi Larsson Kleveland, Vestre Aker",A,152
44,104884,"Rikke Karlsen, Kristiansand",B,146
45,100989,"Ida C. Pedersen, Moss",B,140
46,105069,"Anne-Liv Lie, Sotra",B,136
46,100628,"Sissel W. Schmidt, Ålesund",B,136
48,108669,"Paula Szalai, Vestre Aker",B,128
49,101509,"Hilde Vatterholm, Verdal",B,124
50,103139,"Kathrine Sellevoll, Vestre Aker",B,114
51,102703,"Karoline Kaldheim, Karmøy",B,112
52,102142,"Sara Hvidsten, Grimstad",B,110
53,101446,"Ingrid Rønningen Stav, Pillarguri",B,108
54,100168,"Kirsten Gulbrandsen, Vestre Aker",B,102
55,107473,"Faranak Kheirabadi, Fredrikstad BK",B,100
55,104960,"Karoline Lerengen, Tromsø",B,100
58,102532,"Tam Huynh, Sandefjord",B,96
58,102960,"Irina Benedicte Eklund, Nøtterøy",B,96
58,103339,"Ida Høyland W., Frogner",B,96
58,100158,"Britt Grindland, Grimstad",B,96
62,101479,"Camilla Aadland, Stord",B,94
63,102167,"Malin Solberg, Grong",B,90
63,103012,"Anne Berit Bergsmo, Verdal",B,90
63,102635,"Marie Christensen, Frogner",B,90
66,104555,"Nora Lindland, NTNUI",B,88
66,100899,"Randi Ulla Nogva, Norborg",B,88
68,102451,"Marie Fiskum, Grong",B,86
69,107325,"Katherine Stott, Vestre Aker",B,85
69,102063,"Toril Elise Ulvang, Bergen",B,85
71,103874,"Ingalill Mikalsen, Kolvereid",B,84
72,100485,"Lisbeth Nilsen, Frogner",B,82
72,103662,"Siv Dyrkolbotn, Bergen",B,82
74,102163,"Anja Olsen, Frogner",B,80
74,101190,"Mari Helene Bøe, Sandefjord",B,80
76,101508,"Ina Helland, Tromsø",B,78
77,107054,"Julie Grande Ødegårdstuen, Moss",B,76
77,103488,"Heti Kusyanti, Horten",B,76
79,100830,"Charlotte Aase, Bærum",B,74
79,102182,"Ulla Faarup, Bærum",B,74
81,102271,"Trine Wåland, Kristiansand",B,72
82,106482,"Jenny Rajkumar, Frogner",B,71
83,105219,"Mei Yang, Vestre Aker",B,70
84,105901,"Silje Lindseth, Sotra",B,67
85,108591,"Cheryl Yau, Djerv",B,66
85,105282,"Iris Carrascal Simonsen, NTNUI",B,66
87,106996,"Jenny Chen, Djerv",B,65
87,101908,"Anna W. Nedrehegg, Stord",B,65
87,100717,"Berit Thyness, Haugerud",B,65
90,106960,"Elena Botcharova Ellingsen, Bergen",B,64
90,102924,"Kristina Andersen, Kristiansand",B,64
92,104828,"Vilde Morvik Ekerhovd, Sotra",B,62
92,104270,"Sofia Louis Macsali, Bergen",B,62
94,105315,"Trine Sperre, Ålesund",B,60
95,101042,"Aina Anmarkrud, Frogner",B,59
96,106949,"Marijke Taverne, Sædalen",B,58
97,101435,"Synne Lund, Kristiansand",B,56
97,107475,"Vibeke Knappskog Olsen, Fredrikstad BK",B,56
99,107008,"Randi Rolvsjord, Askøy",B,54
100,103419,"Victoria Økland, Askøy",B,53
101,107728,"Charlotte Svennevig Thuv, Imås IL",B,52
101,106161,"Marit Louise Ulvang, Ålesund",B,52
101,101087,"Gitte Gandborg, Frogner",B,52
104,100357,"Sophie Owen-Davies, Frogner",C,48
104,103514,"Lotte Eide, Kristiansand",C,48
104,103446,"Ingeborg Krogsæter, Karmøy",C,48
107,102732,"Iris Hagen, Stavanger",C,47
108,104091,"Anne-Margrethe Ulla Staurset, Norborg",C,46
108,104546,"Henny Lyfjell, Frogner",C,46
108,105267,"Juliana Nguyen, Djerv",C,46
108,108833,"Eline Lindøe Nitter, Rubbestadneset",C,46
112,105305,"Hanne Hexeberg Huseby, Frogner",C,45
113,107329,"Liping Mu, Haugerud",C,43
114,108126,"Irina Beloshitckaia, Russland",C,42
115,101040,"Anne Gro Rikheim, Frogner",C,41
115,105010,"Marianne Lie, Karmøy",C,41
117,101107,"Camilla Christine Sørensen, Djerv",C,40
118,101142,"Gunnhild Bøyum, Frogner",C,38
118,100612,"Anne Skien, Ullevål",C,38
118,102464,"Ingelin Espeseth, Kristiansand",C,38
118,103271,"Carina Sørensen, Vestre Aker",C,38
118,101166,"May-Britt Grytten, Norborg",C,38
118,107005,"Elisabeth Vatnehol Straumsheim, Sykkylven",C,38
124,102730,"Rikke Nagell Hansen, Stavanger",C,37
125,100204,"Cathrine Fossmo, Moss",C,36
125,104925,"Anne Marthe Svensen, Haugesund",C,36
125,108836,"Kirsten Smith, Stavanger",C,36
128,102066,"Ingunn Vie Skare, Bergen",C,35
129,104241,"Thea Zahl Thorsen, Karmøy",C,34
130,104887,"Victoria Magelssen, Bærum",C,33
130,107366,"Åse  Wallin, Sverige",C,33
132,107099,"Elise Sand, Leksvik",C,32
132,108602,"Tonje Eie Anda, Stavanger",C,32
132,109159,"Katrin Dätwyler, NTNUI",C,32
135,109153,"Lena Hermesdorf, BSI",C,30
135,104396,"Shaomeng Li, Haugerud",C,30
137,104265,"Julia Louis Macsali, Bergen",C,29
137,105435,"Matilde Furholm, Ålesund",C,29
137,106670,"Ekaterina Ankhimova, Russland",C,29
140,100045,"Kari Bunes, Moss",C,28
140,103494,"Rikke Østhassel, Kristiansand",C,28
140,104281,"Caroline Susann Guldbjørnsen, Mehamn",C,28
140,100921,"Synnøve Furholm, Ålesund",C,28
140,107460,"Susanne  Heinicke, BSI",C,28
145,107946,"Yngvild  Buraas, NTNUI",C,27
145,102476,"Andrea Løvold, Rissa",C,27
145,107621,"Hildegunn Waage, Haugesund",C,27
148,100772,"Åsne Lund, Grong",C,26
148,106220,"Camilla Stokkaune, NTNUI",C,26
148,106357,"Ina Stenkjær, Leksvik",C,26
151,104491,"Johanne Johnsen, Berlevåg",C,25
151,109134,"Aase Aurbakken Rusten, Rubbestadneset",C,25
151,102704,"Lene Bjordal, Stord",C,25
151,104274,"Andrine-Mikaela Kristiansen, Båtsfjord",C,25
151,104430,"Rebekka Lie, Karmøy",C,25
151,102181,"Liv Kristiane Bugge, Bergen",C,25
157,101788,"Therese Meland, Haugesund",C,24
157,102929,"Tuva Salvesen Johansen, Kristiansand",C,24
157,102987,"Stine Andersen, Moss",C,24
157,108822,"Kashmira Joglekar, Asker",C,24
157,105807,"Celia Maria Cabanillas Argüelles, BSI",C,24
162,105206,"Ingvild Håland, NTNUI",C,23
162,105118,"Jenny Aalberg, Leksvik",C,23
162,108840,"Christina Opheim, Bærum",C,23
162,103186,"Nina F. Hansen, Berlevåg",C,23
166,100619,"Anne Skjævesland, Sola",C,22
166,105253,"Hanne Nesse, BSI",C,22
166,108093,"Randi  Simonsen, Bergen",C,22
166,105472,"Marion Tanguy, Vestre Aker",C,22
170,105829,"Merete Nilsson, Vestre Aker",C,21
170,108586,"Gunn Anita Husby Hegseth, Orkanger",C,21
170,100998,"Barbro Johnsen, Gullvikmoen",C,21
170,104246,"Kristine Haugland, OSI",C,21
170,101896,"Hildegunn Måøy, Kolvereid",C,21
170,101928,"Christina svendsen, Båtsfjord",C,21
176,104936,"Silje V. Kruksve Aasland, Leksvik",C,20
176,107080,"Nordis Østerås Sandberg, Verdal",C,20
176,105522,"Line Strander, BSI",C,20
176,106641,"Simran Kaur, Asker",C,20
176,102216,"Ingrid Hornnes, BSI",C,20
176,103145,"Emma Wåland, Kristiansand",C,20
182,105778,"Agnethe Hagerup, Tromsø",D,18
182,103991,"Julie Kristin Vatterholm, Verdal",D,18
182,105685,"Miriam Stensland, Sola",D,18
182,107087,"Nina Stenkjær, Leksvik",D,18
182,104859,"kristiane lenning, Herøy",D,18
182,103011,"Lena Falch, Verdal",D,18
188,105565,"Maja Eggøy Olson, Horten",D,17
188,108835,"Mariell Strømø, Karmøy",D,17
190,108603,"Julie Vierdal Stensland, Stavanger",D,16
190,106445,"Tora Vik Langhammer, Ålesund",D,16
190,103489,"Anja Birgitte Kronborg, Horten",D,16
190,108698,"Olga Johansen, Tromsø",D,16
190,108105,"Irene Lillestøl Duinker, Askøy",D,16
190,102342,"Nina Skogseth, Rana",D,16
190,105595,"Elin Hansen, Herøy",D,16
190,106486,"Jolanta Franaszczuk, Djerv",D,16
190,106306,"Kirsten Jeppesen, Bærum",D,16
190,103381,"Anastasia Vasilieva, Kirkenes",D,16
190,103803,"Merete Andreassen, Tromsø",D,16
190,107919,"Lone Hopstad, Nesna",D,16
202,101929,"Ida Theres Johansen, Båtsfjord",D,15
202,102092,"Sunniva Sørensen, Orkanger",D,15
202,108050,"Karoline Hegseth Nordland, Orkanger",D,15
202,108151,"Selie Galami, Bergen",D,15
206,106537,"Rowena Lindberg, Kolvereid",D,14
206,100705,"Tone Johansen, Rana",D,14
206,109149,"Anna Hjellup, Leksvik",D,14
206,105201,"Sophie Larsen, NTNUI",D,14
206,105946,"Mariann Andreassen, Askøy",D,14
206,101413,"Trude Aadland, Stord",D,14
206,109138,"Vy Nha Pham, Djerv",D,14
206,107552,"Cathrine Fossdal, NTNUI",D,14
206,100113,"Gunn Fiskergaard, Ålesund",D,14
206,107434,"Ninna Jensen, Vestre Aker",D,14
206,100928,"Signe Petra Morvik, Bergen",D,14
206,102777,"Inger Kristiansen, Asker",D,14
206,102567,"Elisa Z Johansen, Herøy",D,14
206,102497,"Rikke Nyheim, Hadsel",D,14
220,102866,"Victoria Johannessen, Mehamn",D,13
220,105425,"Sigrid Forsland, Tromsø",D,13
220,105103,"Mette Skjævesland Pedersen, Bergen",D,13
223,108717,"Eva Geiling, NTNUI",D,12
223,100643,"Bente Sotnes, Bærum",D,12
223,105377,"Thale Kristin Haugenes, Haugerud",D,12
223,106819,"Emilie Sommer, Danmark",D,12
223,103300,"Jenny Hervard, Bærum",D,12
223,103195,"Anja Sofie Martinussen, Mehamn",D,12
223,100910,"Marianne B. Eksund, Frogner",D,12
230,101750,"Anne Lisbet Flåten, Karmøy",D,11
230,106669,"Anna Chernova, Russland",D,11
230,106116,"Nora Uri Malterud, Vestre Aker",D,11
230,105643,"Anna Louise Fjelldal, Haugerud",D,11
234,108839,"Elzbieta Maliszewska, Vestre Aker",D,10
234,107753,"Helene Winger, Orkanger",D,10
234,106349,"Hilary Tuominen, Vestre Aker",D,10
234,104514,"Unni Sissel Eidså, Horten",D,10
234,107854,"Lene Lura, Hammerfest",D,10
234,108091,"Anne Thygesen, Bergen",D,10
234,105105,"Pit Karoliussen, Hadsel",D,10
234,105312,"Selma Sanyang, Djerv",D,10
242,102723,"Lisbeth Nagell-Dahl, Stavanger",D,9
242,107165,"Astrid Bognøy, Sotra",D,9
242,109091,"Ragne Schøyen, Stavanger",D,9
242,105900,"Malin Landro Olsen, Sotra",D,9
242,105188,"Tyra Friisenfeldt, Sola",D,9
242,108641,"Liza Vasilieva, Kirkenes",D,9
248,106820,"Anna Petersen, Danmark",D,8
248,108778,"Sigrid Beate Jakobsen, Herøy",D,8
248,107376,"Felicia Wettainen, Sverige",D,8
248,105419,"Kari Bergersen, Sandefjord",D,8
248,108856,"Silje Andrea Rohde , Grong",D,8
248,103246,"Kristine Haakonseth, Sandefjord",D,8
248,109309,"Mariia Bereznikova, Russland",D,8
248,107205,"Julie Langeland Risa, Sotra",D,8
248,106668,"Liubov Shitsco, Russland",D,8
248,107679,"Anne Kristiansen, Kragerø",D,8
248,102724,"Norunn Hagen, Stavanger",D,8
248,102606,"Helle Sofie Sagøy, Kristiansand",D,8
248,103392,"Beate Olsen, Berlevåg",D,8
248,103873,"Margarita Wcislo, Verdal",D,8
262,105205,"Anne Berit Iversen, Herøy",D,7
262,104688,"Vivian Nilsen, Berlevåg",D,7
262,107587,"Anastasia  Charissa, Asker",D,7
262,108306,"Ingrid Strømme, Haugesund",D,7
262,109117,"Hanna Ovidth, Stjørdal-blink Badminton",D,7
262,106866,"Julie Marie Nesbø, Sotra",D,7
268,106853,"Trine Heimdal, Leksvik",D,6
268,105347,"Anne-Emilie Larsen, Sola",D,6
268,108697,"Sofie Backström, Sverige",D,6
268,108598,"Zoe Fredriksen, Hadsel",D,6
268,108636,"Hege Elisabeth Bakke, Rissa",D,6
268,108834,"Anna Chikowska, Stavanger",D,6
268,107853,"Ingri Karlsen, Hammerfest",D,6
268,109168,"Deepika Mital, Bærum",D,6
268,104649,"Monica Fuglesang, Bærum",D,6
268,104837,"Synne Furnes Bjerkestrand, Djerv",D,6
268,103906,"Silje Svee, Trondheim",D,6
268,107583,"Lisa-Marie Thompson, Frogner",D,6
268,107088,"Tove Kaldestad Buhl, Stord",D,6
281,107158,"Ann-Kristin Lenning, Herøy",D,5
281,107929,"Monica Johansen, Rissa",D,5
281,103837,"Mirjam Finanger, Nesna",D,5
281,107673,"Ingeborg Halvorsen, Haugesund",D,5
281,108889,"julie bang, Rana",D,5
281,108109,"Christina  Andreassen, Askøy",D,5
281,105559,"Victoria Smestadmoen, Sandefjord",D,5
288,108606,"Cecilie Sørøy Hanssen, Herøy",D,4
288,107856,"Caroline Solemsløkk Helgemo, Orkanger",D,4
288,105625,"Marte Loeng, Grong",D,4
288,109206,"Anne-Marthe Espeseth, Norborg",D,4
288,107711,"Rohde  Silje Andrea, Grong",D,4
288,108714,"Amrita Dubey, Stavanger",D,4
288,104876,"Rakel Gundersen, Sandefjord",D,4
288,106795,"Alena Labutova, Russland",D,4
288,106803,"Marita Sabbassen, Berlevåg",D,4
288,108967,"Teresa Xiang, Stavanger",D,4
288,108593,"Raisa Tsynkalovskaya, Sædalen",D,4
288,107299,"Angelica  Brovold, Hammerfest",D,4
288,104266,"Julie Langum, Djerv",D,4
288,102541,"Oda Lauten, NTNUI",D,4
288,107884,"Brith Furuhovde, Tromsø",D,4
288,108262,"Ingvild Berg, Nesna",D,4
304,108069,"Laura Bakker, Vestre Aker",D,3
304,107851,"Hilde Kristine Aurstad Rennan, Verdal",D,3
304,107865,"Ingvild Lian, Grong",D,3
304,103356,"Inger Lindsetmo, Grong",D,3
304,108986,"Siv Solum Buvik , Gullvikmoen",D,3
304,107622,"Margrethe Lindtner, Haugesund",D,3
304,109008,"Emma Lindberg, Sverige",D,3
304,107634,"Julie Kronen, Moss",D,3
304,108703,"Birte Andersen, Sotra",D,3
313,105694,"Aileen Paulsen, Herøy",D,2
313,103675,"Kristin Wold, Grong",D,2
313,107040,"Sarah Herringbotn, Leksvik",D,2
