Spiller-Id,Navn,All Clubs,Current Club,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
105497,Karianne Koi,Kirkenes,Kirkenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105522,Line Strander,BSI,BSI,42.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105575,Ingrid Dretvik,Leksvik,Leksvik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105595,Elin Hansen,Herøy,Herøy,26.0,11.0,22.0,10.0,10.0,8.0,0.0,0.0,0.0,18.0,22.0
105599,Helene Elmer,Nøtterøy,Nøtterøy,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105625,Marte Loeng,Grong,Grong,6.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105644,Theepiga Makesan,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105645,Jarsica Sriskantharajah,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105646,Eline Wettre,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105739,Tea Svelstad,Pillarguri,Pillarguri,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105750,Atanaska Spasova,Bærum,Bærum,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105771,Ingvild Nitter,Stavanger,Stavanger,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105772,Tonje Halvorsen,Stavanger,Stavanger,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105778,Agnethe Hagerup,Tromsø,Tromsø,19.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105807,Celia Maria Cabanillas Argüelles,BSI,BSI,144.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105829,Merete Nilsson,Vestre Aker,Vestre Aker,52.0,28.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105850,Helene Johnsen,Tromsø,Tromsø,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105870,Radha Kannan,Vestre Aker,Vestre Aker,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105900,Malin Landro Olsen,Sotra,Sotra,24.0,6.0,68.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105901,Silje Lindseth,Sotra,Sotra,4.0,61.0,91.0,47.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
105904,Kari-Anne Gabrielsen,Bergen,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105935,Hanne Soltvedt,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105936,Tale Holmedal,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106161,Marit Louise Ulvang,Ålesund,Ålesund,20.0,48.0,37.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106184,Sofie Vorren,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106185,Synnøve Solheim,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106220,Camilla Stokkaune,Orkanger|NTNUI,Orkanger,12.0,78.0,38.0,8.0,71.0,34.0,4.0,2.0,25.0,76.0,102.0
106237,Christine Skarding Rogne,Drøbak,Drøbak,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106294,Emma Daae,Frogner,Frogner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106306,Kirsten Jeppesen,Bærum,Bærum,29.0,31.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106344,Hege Skagun,Sandefjord,Sandefjord,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106349,Hilary Tuominen,Vestre Aker,Vestre Aker,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106357,Ina Stenkjær,Leksvik,Leksvik,8.0,32.0,14.0,38.0,0.0,22.0,4.0,0.0,0.0,4.0,0.0
106380,Patricia Ysabel Sosa,NTNUI,NTNUI,4.0,6.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106439,Zorana Miljevic,Hammerfest,Hammerfest,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106455,Bernadette Somoza,Ålesund,Ålesund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106471,Hanh-Thien Vo,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106472,Marita Bjørnstad,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106481,Aina Mogstad,Djerv,Djerv,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106496,Daniela Lepri,OSI,OSI,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106513,Benedicte Cappelen,Stavanger,Stavanger,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106535,Coralie Quadrie,BSI,BSI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106537,Rowena Lindberg,Kolvereid,Kolvereid,178.0,14.0,52.0,30.0,58.0,17.0,0.0,0.0,0.0,47.0,31.0
106618,Ngamata Pedersen,Tana,Tana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106641,Simran Kaur,Asker,Asker,26.0,23.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106668,Liubov Shitsco,Russland,Russland,32.0,12.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106669,Anna Chernova,Russland,Russland,20.0,8.0,9.0,12.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
106670,Ekaterina Ankhimova,Russland,Russland,32.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106673,Polina Belyaeva,Russland,Russland,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106716,Shoko Park,Ålesund,Ålesund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106808,Tessa Barnett,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106819,Emilie Sommer,Danmark,Danmark,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106830,Vivi Duong,Askøy,Askøy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106853,Trine Heimdal,Leksvik,Leksvik,7.0,5.0,8.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
106859,Sophie Thorell,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106866,Julie Marie Nesbø,Sotra,Sotra,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106949,Marijke Taverne,Sædalen,Sædalen,42.0,90.0,70.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106960,Elena Botcharova Ellingsen,Bergen,Bergen,25.0,39.0,26.0,25.0,2.0,52.0,10.0,0.0,2.0,0.0,0.0
106962,Hrönn Reynisdòttir,Bergen,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106996,Jenny Chen,Djerv,Djerv,116.0,58.0,50.0,60.0,0.0,24.0,40.0,0.0,10.0,0.0,0.0
106997,Elena Severina,BSI,BSI,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107005,Elisabeth Vatnehol Straumsheim,Sykkylven,Sykkylven,74.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107008,Randi Rolvsjord,Askøy,Askøy,43.0,76.0,44.0,11.0,48.0,80.0,39.0,0.0,9.0,0.0,0.0
107080,Nordis Østerås Sandberg,Verdal,Verdal,4.0,74.0,66.0,82.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0
107087,Nina Stenkjær,Leksvik,Leksvik,4.0,8.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107088,Tove Kaldestad Buhl,Stord,Stord,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107099,Elise Sand,Leksvik,Leksvik,10.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107119,Ellen Smith-Meyer,Nøtterøy,Nøtterøy,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107138,Vanja H Hartvigsen,Rana,Rana,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107158,Ann-Kristin Lenning,Herøy,Herøy,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107165,Astrid Bognøy,Sotra,Sotra,7.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
107171,Sara Annuswer,Sverige,Sverige,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107178,Olga Öberg,Sverige,Sverige,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107205,Julie Langeland Risa,Sotra,Sotra,7.0,7.0,0.0,14.0,38.0,44.0,27.0,0.0,38.0,34.0,68.0
107325,Katherine Stott,Vestre Aker,Vestre Aker,72.0,55.0,69.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107329,Liping Mu,Haugerud,Haugerud,15.0,52.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107366,Åse  Wallin,Sverige,Sverige,12.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
107368,Cecilie Bäckström,Sverige,Sverige,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107372,Rebecca Eliasson,Sverige,Sverige,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107398,Heidi Moe,Ullevål,Ullevål,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107403,Marianne Mikalsen,Stjørdal-blink Badminton,Stjørdal-blink Badminton,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107434,Ninna Jensen,Vestre Aker,Vestre Aker,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107460,Susanne  Heinicke,BSI,BSI,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107470,Frances Gerono,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107473,Faranak Kheirabadi,Fredrikstad BK,Fredrikstad BK,96.0,94.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107475,Vibeke Knappskog Olsen,Fredrikstad BK,Fredrikstad BK,60.0,52.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107481,Sarah M. Braathen,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107493,Marita Hauso,Kvinnherad,Kvinnherad,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107494,Kjerstin Brede Teigen,Kvinnherad,Kvinnherad,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107495,Monika Haugland,Kvinnherad,Kvinnherad,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107504,Ann-Helene Johansson,Rubbestadneset,Rubbestadneset,33.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0
107507,Janne Ellingsen,Rubbestadneset,Rubbestadneset,65.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107514,Lillian Sæverud,Bergen,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107515,Silje Kleppe,Bergen,Bergen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107523,Julie Stamenic,NTNUI,NTNUI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107524,Justine Hanguehard,NTNUI,NTNUI,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107552,Cathrine Fossdal,NTNUI,NTNUI,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107557,Ingrid Søraa,NTNUI,NTNUI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107558,Florine Tang,NTNUI,NTNUI,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107559,Pauline Perdrix,NTNUI,NTNUI,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107577,Johanna Palomäki,Sverige,Sverige,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107583,Lisa-Marie Thompson,Frogner,Frogner,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107673,Ingeborg Halvorsen,Haugesund,Haugesund,4.0,17.0,24.0,32.0,36.0,14.0,5.0,0.0,4.0,0.0,0.0
107679,Anne Kristiansen,Kragerø,Kragerø,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107759,Elise Tetlimo,Leksvik,Leksvik,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107770,Raissa Tsynkalovskaia,Sædalen,Sædalen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107778,Anita Aasebø,Herøy,Herøy,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107782,Randi  Hindrum Dahl,Leksvik,Leksvik,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107851,Hilde Kristine Aurstad Rennan,Verdal,Verdal,5.0,2.0,7.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
107875,Trude Stokkebekk,Frogner,Frogner,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107877,Michelle  Granhaug,Drøbak,Drøbak,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107917,Line Klæbo,BSI|Djerv,BSI,2.0,2.0,6.0,36.0,41.0,21.0,0.0,0.0,108.0,128.0,48.0
107919,Lone Hopstad,Nesna|Karmøy,Karmøy,4.0,6.0,2.0,7.0,4.0,0.0,0.0,0.0,7.0,0.0,6.0
107946,Yngvild  Buraas,NTNUI,NTNUI,10.0,24.0,0.0,25.0,41.0,54.0,26.0,0.0,28.0,66.0,0.0
107962,Maiken Lied Berntzen,Tromsøstudentenes IL,Tromsøstudentenes IL,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107965,Anne Knudsen,Djerv,Djerv,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107977,June Skaar,Grimstad,Grimstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108038,Tonje Urskog,OSI,OSI,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108044,Nutsorn Holbø,Trondheim,Trondheim,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108045,Sofie Langnes,Leksvik,Leksvik,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108048,Gunbjørg Flåten Kvernøy,Rubbestadneset,Rubbestadneset,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108057,Britt Torill M Mathiesen,Kvinnherad,Kvinnherad,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108058,Ingunn E. Myklebust,Kvinnherad,Kvinnherad,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108069,Laura Bakker,Vestre Aker,Vestre Aker,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108093,Randi  Simonsen,Bergen,Bergen,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108126,Irina Beloshitckaia,Russland,Russland,24.0,9.0,0.0,0.0,4.0,8.0,2.0,0.0,0.0,0.0,0.0
108127,Anastasiia Samoilova,Russland,Russland,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108132,Olga Maksakova,Russland,Russland,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108147,Ingeborg Ousland,Nesodden,Nesodden,4.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108261,Emma Helen Hanssen,Nesna,Nesna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108262,Ingvild Berg,Nesna,Nesna,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108271,Silje Jakobsen,Nesna,Nesna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108272,Tonje Hansen,Nesna,Nesna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108299,Gunilla Løvgården,Ullevål,Ullevål,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108367,Kjersti Nordås,Frogner,Frogner,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112605,Elisabeth Hjellegjerde Skog,Ålesund|Sykkylven,Sykkylven,84.0,38.0,0.0,22.0,8.0,0.0,0.0,0.0,7.0,41.0,42.0
100030,Kari H. Berntsen,Bygdø,Bygdø,0.0,21.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100097,Terese Owesen,Frogner|Bærum,Bærum,0.0,61.0,184.0,60.0,12.0,40.0,0.0,0.0,4.0,0.0,0.0
100374,Sara Kværnø Saugen,Grong,Grong,0.0,16.0,0.0,24.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0
100830,Charlotte Aase,Bærum,Bærum,0.0,105.0,172.0,51.0,46.0,42.0,48.0,0.0,192.0,145.0,67.0
100950,Heidi Larsson Kleveland,Vestre Aker,Vestre Aker,0.0,152.0,168.0,68.0,116.0,86.0,32.0,0.0,8.0,0.0,0.0
100998,Barbro Johnsen,Gullvikmoen|Herøy,Herøy,0.0,4.0,0.0,0.0,0.0,8.0,14.0,0.0,3.0,26.0,0.0
101042,Aina Anmarkrud,Frogner,Frogner,0.0,30.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0
101053,Ulrikke V. Mitchell,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101087,Gitte Gandborg,Frogner,Frogner,0.0,28.0,0.0,0.0,0.0,58.0,54.0,0.0,57.0,18.0,0.0
101326,Maren Rasmussen,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101413,Trude Aadland,Stord,Stord,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101435,Synne Lund,Kristiansand,Kristiansand,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101446,Ingrid Rønningen Stav,Pillarguri,Pillarguri,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101479,Camilla Aadland,Stord,Stord,0.0,76.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101510,Anita Olsen,Verdal,Verdal,0.0,6.0,116.0,42.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
101656,Lisa Solheim,Stavanger,Stavanger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101691,Tiril Kristine Tanum,NTNUI,NTNUI,0.0,98.0,80.0,60.0,148.0,80.0,0.0,0.0,0.0,0.0,0.0
101750,Anne Lisbet Flåten,Karmøy,Karmøy,0.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
101896,Hildegunn Måøy,Kolvereid,Kolvereid,0.0,6.0,0.0,0.0,0.0,8.0,8.0,6.0,5.0,0.0,0.0
101908,Anna W. Nedrehegg,Stord,Stord,0.0,58.0,0.0,10.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
102167,Malin Solberg,Grong,Grong,0.0,70.0,130.0,100.0,26.0,0.0,0.0,0.0,0.0,72.0,12.0
102174,Anita Knudsen,Grimstad,Grimstad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102216,Ingrid Hornnes,BSI,BSI,0.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102342,Nina Skogseth,Rana,Rana,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102567,Elisa Z Johansen,Herøy,Herøy,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102704,Lene Bjordal,Stord,Stord,0.0,36.0,15.0,31.0,0.0,28.0,31.0,0.0,7.0,0.0,0.0
102777,Inger Kristiansen,Asker,Asker,0.0,13.0,0.0,0.0,30.0,0.0,7.0,0.0,1.0,0.0,10.0
103145,Emma Wåland,Kristiansand,Kristiansand,0.0,42.0,202.0,64.0,228.0,644.0,176.0,192.0,40.0,0.0,0.0
103488,Heti Kusyanti,Horten,Horten,0.0,36.0,0.0,38.0,63.0,32.0,0.0,0.0,0.0,0.0,0.0
103489,Anja Birgitte Kronborg,Horten,Horten,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103675,Kristin Wold,Grong,Grong,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103991,Julie Kristin Vatterholm,Verdal,Verdal,0.0,50.0,60.0,28.0,67.0,6.0,0.0,0.0,0.0,14.0,0.0
104246,Kristine Haugland,Tromsø|OSI,Tromsø,0.0,17.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0
104251,Sofie Hansen,Nøtterøy,Nøtterøy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104514,Unni Sissel Eidså,Horten,Horten,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104549,Hanne Smittil Høksnes,Sandefjord,Sandefjord,0.0,2.0,0.0,72.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
104857,Lisa Olsen Berg,Frogner|Bærum,Bærum,0.0,14.0,0.0,166.0,134.0,4.0,0.0,0.0,130.0,186.0,9.0
104925,Anne Marthe Svensen,Haugesund|NTNUI,NTNUI,0.0,31.0,50.0,54.0,19.0,0.0,0.0,0.0,0.0,12.0,20.0
105010,Marianne Lie,BSI|Karmøy,BSI,0.0,44.0,53.0,138.0,76.0,22.0,0.0,0.0,2.0,0.0,0.0
105103,Mette Skjævesland Pedersen,Bergen,Bergen,0.0,1.0,20.0,73.0,130.0,194.0,102.0,0.0,125.0,24.0,34.0
105188,Tyra Friisenfeldt,Sola|NTNUI,NTNUI,0.0,4.0,7.0,84.0,66.0,198.0,76.0,0.0,55.0,174.0,100.0
105201,Sophie Larsen,NTNUI,NTNUI,0.0,7.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
105206,Ingvild Håland,NTNUI,NTNUI,0.0,13.0,19.0,150.0,178.0,176.0,78.0,0.0,130.0,330.0,132.0
105219,Mei Yang,Vestre Aker,Vestre Aker,0.0,64.0,84.0,116.0,74.0,46.0,47.0,0.0,73.0,74.0,82.0
105253,Hanne Nesse,BSI,BSI,0.0,26.0,6.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105347,Anne-Emilie Larsen,Sola,Sola,0.0,2.0,25.0,87.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
105434,Andrea Marie Engeseth,Ålesund,Ålesund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105481,Tonje Cecilie Osmundsen,Sola,Sola,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0
105559,Victoria Smestadmoen,Sandefjord,Sandefjord,0.0,1.0,17.0,202.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0
105565,Maja Eggøy Olson,Horten,Horten,0.0,44.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105643,Anna Louise Fjelldal,Haugerud,Haugerud,0.0,13.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105677,Solveig Heggheim,Herøy,Herøy,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105685,Miriam Stensland,Sola,Sola,0.0,6.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105694,Aileen Paulsen,Herøy,Herøy,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105946,Mariann Andreassen,Askøy|BSI,BSI,0.0,20.0,46.0,81.0,102.0,138.0,104.0,0.0,104.0,35.0,41.0
105985,Marianne Barstad,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106116,Nora Uri Malterud,Vestre Aker|OSI,OSI,0.0,1.0,6.0,16.0,8.0,38.0,0.0,0.0,0.0,0.0,60.0
106147,Tiril Tande,Bodø,Bodø,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106148,Via Tande,Bodø,Bodø,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106153,Annie Gundersen,Tana,Tana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106165,Linea Borch,Tana,Tana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106244,Augusta Sverdrup Alfnes,Haugerud,Haugerud,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106445,Tora Vik Langhammer,Ålesund,Ålesund,0.0,8.0,40.0,44.0,94.0,13.0,0.0,0.0,0.0,0.0,0.0
106482,Jenny Rajkumar,Sotra|Frogner,Sotra,0.0,88.0,8.0,42.0,84.0,293.0,406.0,208.0,207.0,14.0,107.0
106486,Jolanta Franaszczuk,Djerv,Djerv,0.0,13.0,0.0,29.0,14.0,0.0,35.0,0.0,8.0,0.0,0.0
